NDWI Mean,MSI Mean,NDMI Mean,MSAVI2 Mean,NDWI Std,MSI Std,NDMI Std,MSAVI2 Std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08520559043404818,1.1892725471464105,0.03633413823443361,0.8166909645979745,0.03336653394447968,0.08208547053631271,0.04537482817533218,0.07595062635917679
-0.007160696658964444,1.0159956054542638,0.13559509817996415,0.940383477321451,0.027748999061663768,0.05624064766051917,0.03322516509430328,0.06275465605794103
0.07879252663459706,0.8552901229134138,0.2402587763128547,1.0572608526951857,0.02928991349031674,0.050319331488154186,0.03549524135436421,0.04805766596229451
0.1752495165487353,0.7026245586777425,0.36163186684174115,1.1609910191795156,0.026293888182942992,0.038373338756843914,0.03268720808000542,0.034071806662140214
0.2516166866274937,0.5985727354380797,0.451280883291707,1.2281192758641373,0.025120575691711687,0.031868159423477295,0.02702004667650253,0.02615952758058058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
